"학교종류명","설립구분","표준학교코드","학교명","영문학교명","관할조직명","도로명우편번호","도로명주소","도로명상세주소","전화번호","홈페이지주소","팩스번호","남녀공학구분명","고등학교구분명","산업체특별학급존재여부","고등학교일반실업구분명","특수목적고등학교계열명","입시전후기구분명","주야구분명","설립일자","개교기념일","시도교육청코드","시도교육청명","소재지명","적재일시"
"초등학교","공립","7132082","서울구암초등학교","Seoul Guam Elementary School","서울특별시동작관악교육지원청","08724","서울특별시 관악구 구암길 1","/ 서울구암초등학교 (봉천동)","02-871-6041","http://seoulguam.es.kr","02-872-0371","남여공학","","N","일반계","","전기","주간","19770211","19770211","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7132081","서울관악초등학교","Seoul Gwanak Elementary School","서울특별시동작관악교육지원청","08785","서울 관악구 청룡4길 49","/ 관악초등학교 (봉천동/관악초등학교)","02-874-3832","http://www.seoul-kwanak.es.kr","02-874-3837","남여공학","","N","일반계","","전기","주간","19711204","19711204","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7132080","서울강남초등학교","Seoul Gangnam Elementary School","서울특별시동작관악교육지원청","06912","서울특별시 동작구 강남초등길 15","(상도1동)","02-824-4471","http://gangnam.sen.es.kr","02-817-7944","남여공학","","N","일반계","","전기","주간","19451102","19451102","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130270","서울위례솔초등학교","SEOUL WIRYESOL ELEMENTARY SCHOOL","서울특별시강동송파교육지원청","05776","서울특별시 송파구 위례북로2길 12","/ 12","02-6922-8800","https://wiryesol.sen.es.kr","02-6922-8808","남여공학","","N","해당없음","","후기","주간","20220301","20220301","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130266","서울강빛초등학교","Seoul","서울특별시강동송파교육지원청","05201","서울특별시 강동구 아리수로93다길 1","(강일동/ 강빛초중통합학교)","02-6951-3963","http://gbe.sen.es.kr","02-6951-3966","남여공학","","N","","","전후기","주야간","20210301","20210301","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130264","서울고현초등학교","Seoul GoHyeon Elementary School","서울특별시강동송파교육지원청","05274","서울특별시 강동구 상일로11길 110","/ 서울고현초등학교","02-427-9672","http://gohyeon.sen.es.kr","02-427-9682","남여공학","","N","해당없음","","전기","주간","20200301","20200301","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130255","서울해누리초등학교","Seoul Haenuri Elementary School","서울특별시강동송파교육지원청","05698","서울특별시 송파구 송파대로37길 95","(가락동)","02-407-1988","http://haenuri.sen.es.kr","02-407-1989","남여공학","","N","","","전기","주간","20190301","20190301","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130251","서울강솔초등학교","Seoul Gangsol Elementary School","서울특별시강동송파교육지원청","05214","서울특별시 강동구 고덕로97길 80","/ 서울강솔초등학교 (강일동)","02-2147-5700","http://gangsol.sen.es.kr","02-2147-5705","남여공학","","N","","","전기","주간","20170301","20170504","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130245","서울위례별초등학교","Seoul Wiryebyeol Elementary School","서울특별시강동송파교육지원청","05850","서울특별시 송파구 위례광장로 243","/ 서울위례별초등학교 (장지동)","02-409-2112","http://westar.sen.es.kr","02-409-6644","남여공학","","N","","","후기","주간","20160301","20160504","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130164","서울한산초등학교","Seoul Hansan Elementary School","서울특별시강동송파교육지원청","05371","서울특별시 강동구 풍성로 261","(서울한산초등학교/ 둔촌동)","02-475-5762","http://hansan.sen.es.kr/","02-471-6856","남여공학","","N","일반계","","전기","주간","19900501","19900501","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130163","서울풍성초등학교","Seoul Poognsung Elementary School","서울특별시강동송파교육지원청","05506","서울특별시 송파구 강동대로2길 13","/ (풍납동/풍성초등학교)","02-485-9957","http://www.poongsung.es.kr","02-488-5391","남여공학","","N","일반계","","전기","주간","19910424","19910424","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130162","서울풍납초등학교","Seoul Pungnap Elementary School","서울특별시강동송파교육지원청","05522","서울특별시 송파구 풍성로 43","(풍납동)","02-477-8151","http://www.poongnap.es.kr","02-485-0910","남여공학","","N","일반계","","전기","주간","19800801","19800801","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130161","서울평화초등학교","Seoul Pyeonghwa Elementary School","서울특별시강동송파교육지원청","05831","서울특별시 송파구 송파대로26길 22","/ 서울평화초등학교 (가락동)","02-443-2748","http://pyunghwa.sen.es.kr","02-404-3425","남여공학","","N","일반계","","전기","주간","19921021","19921021","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130160","서울토성초등학교","Seoul Tosung Elementary School","서울특별시강동송파교육지원청","05533","서울특별시 송파구 풍성로20길 44","/ 서울토성초등학교 (풍납동)","02-475-5036","stosung.es.kr","02-475-5038","남여공학","","N","일반계","","전기","주간","19840421","19840421","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130159","서울천호초등학교","Seoul Cheonho Elementary School","서울특별시강동송파교육지원청","05309","서울특별시 강동구 구천면로 310-11","(천호동/서울천호초등학교)","02-470-9771","http://chunho.sen.es.kr","02-485-2192","남여공학","","N","일반계","","전기","주간","19440501","19440920","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130158","서울천일초등학교","Seoul Cheonil Elementary School","서울특별시강동송파교육지원청","05330","서울특별시 강동구 구천면로 266","/ 서울천일초등학교 (천호동)","02-472-8700","https://chunil.sen.es.kr","02-473-9055","남여공학","","N","일반계","","전기","주간","19851017","19851017","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130157","서울천동초등학교","Seoul Cheondong Elementary School","서울특별시강동송파교육지원청","05341","서울특별시 강동구 성안로 200","/ 서울천동초등학교 (길동)","02-483-4445","www.scd.es.kr","02-475-3798","남여공학","","N","일반계","","전기","주간","19821207","19830607","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130156","서울중대초등학교","Seoul Joongdae Elementary School","서울특별시강동송파교육지원청","05677","서울특별시 송파구 송파대로36길 8","(송파동)","02-422-7236","http://www.joongdae.es.kr","02-421-0297","남여공학","","N","일반계","","전기","주간","19241113","19241113","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130155","서울잠현초등학교","Seoul Jamhyun Elementary School","서울특별시강동송파교육지원청","05507","서울특별시 송파구 올림픽로37길 109","/ 서울잠현초등학교 (신천동)","02-415-8105","http://jamhyun.es.kr","02-415-8109","남여공학","","N","해당없음","","전기","주간","20080717","20081027","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130154","서울잠전초등학교","Seoul Jamjeon Elementary School","서울특별시강동송파교육지원청","05568","서울특별시 송파구 올림픽로12길 51","/ 서울잠전초등학교 (잠실동)","02-423-5625","http://jamjeon.es.kr","02-420-1903","남여공학","","N","일반계","","전기","주간","19810909","19811126","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130153","서울잠일초등학교","Seoul Jamil Elementary School","서울특별시강동송파교육지원청","05501","서울특별시 송파구 올림픽로 95","/ 서울잠일초등학교 (잠실동)","02-413-2853","http://jamil.sen.es.kr","02-413-2651","남여공학","","N","일반계","","전기","주간","19760312","19761001","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130152","서울잠실초등학교","Seoul Jamsil Elementary School","서울특별시강동송파교육지원청","05507","서울특별시 송파구 올림픽로35길 20","(신천동/잠실초등학교)","0234323571","http://www.jamsil.es.kr","0234323577","남여공학","","N","일반계","","전기","주간","19751101","19751031","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130151","서울잠신초등학교","Seoul Jamshin Elementary School","서울특별시강동송파교육지원청","05502","서울특별시 송파구 잠실로 32","/ 서울잠신초등학교 (잠실동)","02-412-3286","http://jamshin.sen.es.kr","02-412-3287","남여공학","","N","일반계","","전기","주간","19810805","19811017","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130150","서울잠동초등학교","Seoul Jamdong Elementary School","서울특별시강동송파교육지원청","05504","서울특별시 송파구 올림픽로35길 122","(신천동/ 잠동초등학교)","02-419-5464","http://www.jamdong.sen.es.kr","02-416-0142","남여공학","","N","일반계","","전기","주간","19800929","19800929","B10","서울특별시교육청","서울특별시","20230326"
"초등학교","공립","7130149","서울위례초등학교","Seoul Wirye Elementary School","서울특별시강동송파교육지원청","05410","서울특별시 강동구 명일로 23","(둔촌동)","02-489-0061","http://www.wirye.es.kr","02-475-3214","남여공학","","N","일반계","","전기","주간","19811024","19811024","B10","서울특별시교육청","서울특별시","20230326"
